id	city_code	date	license_attri	register	type	date_off_r	thirty_one_r	holiday_r	time	number	english_number	area_id	msg_id	create_at	update_at
0	520100	20160825	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160825	20160825
0	520100	20160825	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160825	20160825
0	520100	20160825	2	1	5	1	1	1		开四停四	10	52010000	14	20160825	20160825
0	520100	20160826	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20160826	20160826
0	520100	20160826	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160826	20160826
0	520100	20160826	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20160826	20160826
0	520100	20160826	2	1	5	1	1	1		开四停四	10	52010000	14	20160826	20160826
0	520100	20160827	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160827	20160827
0	520100	20160827	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160827	20160827
0	520100	20160827	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160827	20160827
0	520100	20160827	2	1	5	1	1	1		开四停四	10	52010000	14	20160827	20160827
0	520100	20160828	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160828	20160828
0	520100	20160828	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160828	20160828
0	520100	20160828	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160828	20160828
0	520100	20160828	2	1	5	1	1	1		开四停四	10	52010000	14	20160828	20160828
0	520100	20160829	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20160829	20160829
0	520100	20160829	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160829	20160829
0	520100	20160829	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160829	20160829
0	520100	20160829	2	1	5	1	1	1		开四停四	10	52010000	14	20160829	20160829
0	520100	20160830	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20160830	20160830
0	520100	20160830	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160830	20160830
0	520100	20160830	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160830	20160830
0	520100	20160830	2	1	5	1	1	1		开四停四	10	52010000	14	20160830	20160830
0	520100	20160831	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20160831	20160831
0	520100	20160831	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160831	20160831
0	520100	20160831	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160831	20160831
0	520100	20160831	2	1	5	1	1	1		开四停四	10	52010000	14	20160831	20160831
0	520100	20160901	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20160901	20160901
0	520100	20160901	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160901	20160901
0	520100	20160901	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160901	20160901
0	520100	20160901	2	1	5	1	1	1		开四停四	10	52010000	14	20160901	20160901
0	520100	20160902	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20160902	20160902
0	520100	20160902	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160902	20160902
0	520100	20160902	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20160902	20160902
0	520100	20160902	2	1	5	1	1	1		开四停四	10	52010000	14	20160902	20160902
0	520100	20160903	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160903	20160903
0	520100	20160903	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160903	20160903
0	520100	20160903	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160903	20160903
0	520100	20160903	2	1	5	1	1	1		开四停四	10	52010000	14	20160903	20160903
0	520100	20160904	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160904	20160904
0	520100	20160904	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160904	20160904
0	520100	20160904	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160904	20160904
0	520100	20160904	2	1	5	1	1	1		开四停四	10	52010000	14	20160904	20160904
0	520100	20160905	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20160905	20160905
0	520100	20160905	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160905	20160905
0	520100	20160905	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160905	20160905
0	520100	20160905	2	1	5	1	1	1		开四停四	10	52010000	14	20160905	20160905
0	520100	20160906	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20160906	20160906
0	520100	20160906	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160906	20160906
0	520100	20160906	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160906	20160906
0	520100	20160906	2	1	5	1	1	1		开四停四	10	52010000	14	20160906	20160906
0	520100	20160907	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20160907	20160907
0	520100	20160907	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160907	20160907
0	520100	20160907	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160907	20160907
0	520100	20160907	2	1	5	1	1	1		开四停四	10	52010000	14	20160907	20160907
0	520100	20160908	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20160908	20160908
0	520100	20160908	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160908	20160908
0	520100	20160908	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160908	20160908
0	520100	20160908	2	1	5	1	1	1		开四停四	10	52010000	14	20160908	20160908
0	520100	20160909	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20160909	20160909
0	520100	20160909	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160909	20160909
0	520100	20160909	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20160909	20160909
0	520100	20160909	2	1	5	1	1	1		开四停四	10	52010000	14	20160909	20160909
0	520100	20160910	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160910	20160910
0	520100	20160910	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160910	20160910
0	520100	20160910	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160910	20160910
0	520100	20160910	2	1	5	1	1	1		开四停四	10	52010000	14	20160910	20160910
0	520100	20160911	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160911	20160911
0	520100	20160911	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160911	20160911
0	520100	20160911	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160911	20160911
0	520100	20160911	2	1	5	1	1	1		开四停四	10	52010000	14	20160911	20160911
0	520100	20160912	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20160912	20160912
0	520100	20160912	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160912	20160912
0	520100	20160912	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160912	20160912
0	520100	20160912	2	1	5	1	1	1		开四停四	10	52010000	14	20160912	20160912
0	520100	20160913	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20160913	20160913
0	520100	20160913	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160913	20160913
0	520100	20160913	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160913	20160913
0	520100	20160913	2	1	5	1	1	1		开四停四	10	52010000	14	20160913	20160913
0	520100	20160914	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20160914	20160914
0	520100	20160914	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160914	20160914
0	520100	20160914	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160914	20160914
0	520100	20160914	2	1	5	1	1	1		开四停四	10	52010000	14	20160914	20160914
0	520100	20160915	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160915	20160915
0	520100	20160915	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160915	20160915
0	520100	20160915	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160915	20160915
0	520100	20160915	2	1	5	1	1	1		开四停四	10	52010000	14	20160915	20160915
0	520100	20160916	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160916	20160916
0	520100	20160916	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160916	20160916
0	520100	20160916	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160916	20160916
0	520100	20160916	2	1	5	1	1	1		开四停四	10	52010000	14	20160916	20160916
0	520100	20160917	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160917	20160917
0	520100	20160917	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160917	20160917
0	520100	20160917	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160917	20160917
0	520100	20160917	2	1	5	1	1	1		开四停四	10	52010000	14	20160917	20160917
0	520100	20160918	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160918	20160918
0	520100	20160918	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160918	20160918
0	520100	20160918	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160918	20160918
0	520100	20160918	2	1	5	1	1	1		开四停四	10	52010000	14	20160918	20160918
0	520100	20160919	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20160919	20160919
0	520100	20160919	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160919	20160919
0	520100	20160919	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160919	20160919
0	520100	20160919	2	1	5	1	1	1		开四停四	10	52010000	14	20160919	20160919
0	520100	20160920	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20160920	20160920
0	520100	20160920	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160920	20160920
0	520100	20160920	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160920	20160920
0	520100	20160920	2	1	5	1	1	1		开四停四	10	52010000	14	20160920	20160920
0	520100	20160921	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20160921	20160921
0	520100	20160921	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160921	20160921
0	520100	20160921	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160921	20160921
0	520100	20160921	2	1	5	1	1	1		开四停四	10	52010000	14	20160921	20160921
0	520100	20160922	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20160922	20160922
0	520100	20160922	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160922	20160922
0	520100	20160922	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160922	20160922
0	520100	20160922	2	1	5	1	1	1		开四停四	10	52010000	14	20160922	20160922
0	520100	20160923	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20160923	20160923
0	520100	20160923	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160923	20160923
0	520100	20160923	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20160923	20160923
0	520100	20160923	2	1	5	1	1	1		开四停四	10	52010000	14	20160923	20160923
0	520100	20160924	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160924	20160924
0	520100	20160924	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160924	20160924
0	520100	20160924	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160924	20160924
0	520100	20160924	2	1	5	1	1	1		开四停四	10	52010000	14	20160924	20160924
0	520100	20160925	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20160925	20160925
0	520100	20160925	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160925	20160925
0	520100	20160925	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160925	20160925
0	520100	20160925	2	1	5	1	1	1		开四停四	10	52010000	14	20160925	20160925
0	520100	20160926	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20160926	20160926
0	520100	20160926	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160926	20160926
0	520100	20160926	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160926	20160926
0	520100	20160926	2	1	5	1	1	1		开四停四	10	52010000	14	20160926	20160926
0	520100	20160927	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20160927	20160927
0	520100	20160927	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160927	20160927
0	520100	20160927	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160927	20160927
0	520100	20160927	2	1	5	1	1	1		开四停四	10	52010000	14	20160927	20160927
0	520100	20160928	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20160928	20160928
0	520100	20160928	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160928	20160928
0	520100	20160928	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160928	20160928
0	520100	20160928	2	1	5	1	1	1		开四停四	10	52010000	14	20160928	20160928
0	520100	20160929	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20160929	20160929
0	520100	20160929	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160929	20160929
0	520100	20160929	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20160929	20160929
0	520100	20160929	2	1	5	1	1	1		开四停四	10	52010000	14	20160929	20160929
0	520100	20160930	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20160930	20160930
0	520100	20160930	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20160930	20160930
0	520100	20160930	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20160930	20160930
0	520100	20160930	2	1	5	1	1	1		开四停四	10	52010000	14	20160930	20160930
0	520100	20161001	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161001	20161001
0	520100	20161001	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161001	20161001
0	520100	20161001	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161001	20161001
0	520100	20161001	2	1	5	1	1	1		开四停四	10	52010000	14	20161001	20161001
0	520100	20161002	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161002	20161002
0	520100	20161002	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161002	20161002
0	520100	20161002	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161002	20161002
0	520100	20161002	2	1	5	1	1	1		开四停四	10	52010000	14	20161002	20161002
0	520100	20161003	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161003	20161003
0	520100	20161003	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161003	20161003
0	520100	20161003	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161003	20161003
0	520100	20161003	2	1	5	1	1	1		开四停四	10	52010000	14	20161003	20161003
0	520100	20161004	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161004	20161004
0	520100	20161004	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161004	20161004
0	520100	20161004	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161004	20161004
0	520100	20161004	2	1	5	1	1	1		开四停四	10	52010000	14	20161004	20161004
0	520100	20161005	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161005	20161005
0	520100	20161005	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161005	20161005
0	520100	20161005	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161005	20161005
0	520100	20161005	2	1	5	1	1	1		开四停四	10	52010000	14	20161005	20161005
0	520100	20161006	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161006	20161006
0	520100	20161006	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161006	20161006
0	520100	20161006	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161006	20161006
0	520100	20161006	2	1	5	1	1	1		开四停四	10	52010000	14	20161006	20161006
0	520100	20161007	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161007	20161007
0	520100	20161007	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161007	20161007
0	520100	20161007	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161007	20161007
0	520100	20161007	2	1	5	1	1	1		开四停四	10	52010000	14	20161007	20161007
0	520100	20161008	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161008	20161008
0	520100	20161008	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161008	20161008
0	520100	20161008	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161008	20161008
0	520100	20161008	2	1	5	1	1	1		开四停四	10	52010000	14	20161008	20161008
0	520100	20161009	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161009	20161009
0	520100	20161009	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161009	20161009
0	520100	20161009	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161009	20161009
0	520100	20161009	2	1	5	1	1	1		开四停四	10	52010000	14	20161009	20161009
0	520100	20161010	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20161010	20161010
0	520100	20161010	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161010	20161010
0	520100	20161010	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161010	20161010
0	520100	20161010	2	1	5	1	1	1		开四停四	10	52010000	14	20161010	20161010
0	520100	20161011	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20161011	20161011
0	520100	20161011	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161011	20161011
0	520100	20161011	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161011	20161011
0	520100	20161011	2	1	5	1	1	1		开四停四	10	52010000	14	20161011	20161011
0	520100	20161012	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20161012	20161012
0	520100	20161012	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161012	20161012
0	520100	20161012	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161012	20161012
0	520100	20161012	2	1	5	1	1	1		开四停四	10	52010000	14	20161012	20161012
0	520100	20161013	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20161013	20161013
0	520100	20161013	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161013	20161013
0	520100	20161013	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161013	20161013
0	520100	20161013	2	1	5	1	1	1		开四停四	10	52010000	14	20161013	20161013
0	520100	20161014	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20161014	20161014
0	520100	20161014	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161014	20161014
0	520100	20161014	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20161014	20161014
0	520100	20161014	2	1	5	1	1	1		开四停四	10	52010000	14	20161014	20161014
0	520100	20161015	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161015	20161015
0	520100	20161015	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161015	20161015
0	520100	20161015	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161015	20161015
0	520100	20161015	2	1	5	1	1	1		开四停四	10	52010000	14	20161015	20161015
0	520100	20161016	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161016	20161016
0	520100	20161016	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161016	20161016
0	520100	20161016	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161016	20161016
0	520100	20161016	2	1	5	1	1	1		开四停四	10	52010000	14	20161016	20161016
0	520100	20161017	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20161017	20161017
0	520100	20161017	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161017	20161017
0	520100	20161017	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161017	20161017
0	520100	20161017	2	1	5	1	1	1		开四停四	10	52010000	14	20161017	20161017
0	520100	20161018	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20161018	20161018
0	520100	20161018	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161018	20161018
0	520100	20161018	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161018	20161018
0	520100	20161018	2	1	5	1	1	1		开四停四	10	52010000	14	20161018	20161018
0	520100	20161019	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20161019	20161019
0	520100	20161019	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161019	20161019
0	520100	20161019	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161019	20161019
0	520100	20161019	2	1	5	1	1	1		开四停四	10	52010000	14	20161019	20161019
0	520100	20161020	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20161020	20161020
0	520100	20161020	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161020	20161020
0	520100	20161020	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161020	20161020
0	520100	20161020	2	1	5	1	1	1		开四停四	10	52010000	14	20161020	20161020
0	520100	20161021	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20161021	20161021
0	520100	20161021	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161021	20161021
0	520100	20161021	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20161021	20161021
0	520100	20161021	2	1	5	1	1	1		开四停四	10	52010000	14	20161021	20161021
0	520100	20161022	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161022	20161022
0	520100	20161022	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161022	20161022
0	520100	20161022	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161022	20161022
0	520100	20161022	2	1	5	1	1	1		开四停四	10	52010000	14	20161022	20161022
0	520100	20161023	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161023	20161023
0	520100	20161023	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161023	20161023
0	520100	20161023	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161023	20161023
0	520100	20161023	2	1	5	1	1	1		开四停四	10	52010000	14	20161023	20161023
0	520100	20161024	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20161024	20161024
0	520100	20161024	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161024	20161024
0	520100	20161024	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161024	20161024
0	520100	20161024	2	1	5	1	1	1		开四停四	10	52010000	14	20161024	20161024
0	520100	20161025	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20161025	20161025
0	520100	20161025	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161025	20161025
0	520100	20161025	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161025	20161025
0	520100	20161025	2	1	5	1	1	1		开四停四	10	52010000	14	20161025	20161025
0	520100	20161026	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20161026	20161026
0	520100	20161026	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161026	20161026
0	520100	20161026	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161026	20161026
0	520100	20161026	2	1	5	1	1	1		开四停四	10	52010000	14	20161026	20161026
0	520100	20161027	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20161027	20161027
0	520100	20161027	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161027	20161027
0	520100	20161027	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161027	20161027
0	520100	20161027	2	1	5	1	1	1		开四停四	10	52010000	14	20161027	20161027
0	520100	20161028	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20161028	20161028
0	520100	20161028	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161028	20161028
0	520100	20161028	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20161028	20161028
0	520100	20161028	2	1	5	1	1	1		开四停四	10	52010000	14	20161028	20161028
0	520100	20161029	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161029	20161029
0	520100	20161029	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161029	20161029
0	520100	20161029	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161029	20161029
0	520100	20161029	2	1	5	1	1	1		开四停四	10	52010000	14	20161029	20161029
0	520100	20161030	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161030	20161030
0	520100	20161030	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161030	20161030
0	520100	20161030	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161030	20161030
0	520100	20161030	2	1	5	1	1	1		开四停四	10	52010000	14	20161030	20161030
0	520100	20161031	3	2	2	0	1	0	07:00-20:00	1,6	-1	52010000	11	20161031	20161031
0	520100	20161031	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161031	20161031
0	520100	20161031	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161031	20161031
0	520100	20161031	2	1	5	1	1	1		开四停四	10	52010000	14	20161031	20161031
0	520100	20161101	3	2	2	0	1	0	07:00-20:00	2,7	-1	52010000	11	20161101	20161101
0	520100	20161101	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161101	20161101
0	520100	20161101	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161101	20161101
0	520100	20161101	2	1	5	1	1	1		开四停四	10	52010000	14	20161101	20161101
0	520100	20161102	3	2	2	0	1	0	07:00-20:00	3,8	-1	52010000	11	20161102	20161102
0	520100	20161102	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161102	20161102
0	520100	20161102	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161102	20161102
0	520100	20161102	2	1	5	1	1	1		开四停四	10	52010000	14	20161102	20161102
0	520100	20161103	3	2	2	0	1	0	07:00-20:00	4,9	-1	52010000	11	20161103	20161103
0	520100	20161103	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161103	20161103
0	520100	20161103	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161103	20161103
0	520100	20161103	2	1	5	1	1	1		开四停四	10	52010000	14	20161103	20161103
0	520100	20161104	3	2	2	0	1	0	07:00-20:00	5,0	-1	52010000	11	20161104	20161104
0	520100	20161104	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161104	20161104
0	520100	20161104	2	2	2	0	1	0	07:00-20:00	0	11	52010000	13	20161104	20161104
0	520100	20161104	2	1	5	1	1	1		开四停四	10	52010000	14	20161104	20161104
0	520100	20161105	3	2	2	0	1	0	07:00-20:00	不限号	-1	52010000	11	20161105	20161105
0	520100	20161105	1	3	1	1	1	1	07:00-21:00	所有号牌	11	52010000	12	20161105	20161105
0	520100	20161105	2	2	2	0	1	0	07:00-20:00	不限号	11	52010000	13	20161105	20161105
